"time","sut.desired_angle","sut.control_force","sut.crane_angle","sut.crane_wire_join.measured_weight"
0.7,0.5235987755982988,0.11926067919530238,0.1836333461049581,51.30061001593723
0.71,0.5235987755982988,0.1179780760884932,0.18784972441054662,51.13351556751046
0.72,0.5235987755982988,0.11671821539394449,0.1920828647674867,50.967956066565954
0.73,0.5235987755982988,0.11548109985753692,0.19633170299301697,50.803963140583335
0.74,0.5235987755982988,0.11426670049868431,0.20059522538082541,50.641564738025785
0.75,0.5235987755982988,0.11307499990275927,0.20487239976804525,50.48078976307677
0.76,0.5235987755982988,0.11190597073747105,0.20916220981807213,50.3216657445422
0.77,0.5235987755982988,0.11075958033838026,0.2134636477031594,50.164219305472606
0.78,0.5235987755982988,0.10963578083941758,0.2177757317315498,50.0084751443774
0.79,0.5235987755982988,0.10853452772910879,0.22209747320560927,49.85445790178681
0.8,0.5235987755982988,0.10745576840634831,0.22642789686149167,49.70219098322042
0.81,0.5235987755982988,0.1063994437258132,0.230766038108993,49.55169670505251
0.82,0.5235987755982988,0.10536548881214157,0.2351109472474448,49.402996550440136
0.83,0.5235987755982988,0.1043538326320766,0.2394616825441745,49.25611088112839
0.84,0.5235987755982988,0.10336439795583871,0.2438173096096192,49.1110589008131
0.85,0.5235987755982988,0.10239710163458773,0.2481769058858952,48.96785884189588
0.86,0.5235987755982988,0.10145185741219677,0.25253955938354405,48.82652832189302
0.87,0.5235987755982988,0.10052857619475841,0.2569043687207029,48.68708438957623
0.88,0.5235987755982988,0.09962715626477171,0.2612704417008143,48.5495420982265
0.89,0.5235987755982988,0.09874749302944567,0.2656368967294646,48.41391593378162
0.9,0.5235987755982988,0.09788947705635374,0.27000286295210896,48.28021952140213
0.91,0.5235987755982988,0.09705300037661055,0.2743674842568574,48.14846644350466
0.92,0.5235987755982988,0.09623794000499217,0.2787299088090474,48.018668136684845
0.93,0.5235987755982988,0.09544417101377797,0.2830892973536909,47.89083557949847
0.94,0.5235987755982988,0.09467156308025036,0.2874448210229909,47.76497886296874
0.95,0.5235987755982988,0.09391998482507088,0.29179567301757664,47.64110765523079
0.96,0.5235987755982988,0.09318929532050223,0.2961410457420778,47.519230333509185
0.97,0.5235987755982988,0.09247934904347906,0.30048014414145185,47.39935451469561
0.98,0.5235987755982988,0.09178999567594076,0.3048121851633704,47.281487050926835
0.99,0.5235987755982988,0.09112108286072783,0.3091364036682325,47.16563429233709
1,0.5235987755982988,0.09047245304220083,0.313452045425246,47.05180181488676
1.01,0.5235987755982988,0.08984394149611685,0.317758362744939,46.939994258945646
1.02,0.5235987755982988,0.0892353801357838,0.322054622916877,46.830215693750255
1.03,0.5235987755982988,0.08864659738309476,0.3263401034575032,46.722469639309516
1.04,0.5235987755982988,0.08807741926244401,0.3306140901891235,46.6167591979337
1.05,0.5235987755982988,0.08752766454430545,0.3348758871213653,46.513086553686534
1.06,0.5235987755982988,0.08699714921691182,0.3391248078303803,46.41145346439858
