"time","sut.crane_angle","sut.control_force","sut.m_load","sut.desired_angle"
16.76,-0.10475571111576368,65.50208577835126,5,0
16.77,-0.10475456445095109,65.52190729966847,5,0
16.78,-0.1047536938239361,65.54164597829279,5,0
16.79,-0.10475307961721034,65.56129670010104,5,0
16.8,-0.10475270113893251,65.58085422469574,5,0
16.81,-0.1047525365804659,65.60031318705705,5,0
16.82,-0.10475256297391572,65.61966809919447,5,0
16.83,-0.10475284113231575,65.63894181520838,5,0
16.84,-0.1047533377444259,65.65812596101638,5,0
16.85,-0.10475403415046648,65.67721738270268,5,0
16.86,-0.10475492571312338,65.69621795172164,5,0
16.87,-0.10475600987035388,65.71513057927365,5,0
16.88,-0.10475728630996865,65.73395929065227,5,0
16.89,-0.10475873994007753,65.75269867042743,5,0
16.9,-0.1047603307671328,65.77132757532256,5,0
16.91,-0.1047620815314905,65.78986324423288,5,0
16.92,-0.10476398903796885,65.80830648242022,5,0
16.93,-0.10476605111862766,65.82665828630593,5,0
16.94,-0.1047682666709148,65.84491983352457,5,0
16.95,-0.10477063569581288,65.86309247297739,5,0
16.96,-0.10477311602759845,65.88116402381365,5,0
16.97,-0.10477571012259636,65.89913618993731,5,0
16.98,-0.1047784188628488,65.91700993396394,5,0
16.99,-0.10478123438820788,65.93478318922588,5,0
17,-0.10478414826133953,65.95245341896756,5,0
17.01,-0.10478715138770253,65.97001756904288,5,0
17.02,-0.10479023078098511,65.98747351095571,5,0
17.03,-0.10479336542770852,66.00482191049295,5,0
17.04,-0.10479654736364859,66.02205618519938,5,0
17.05,-0.10479976114702118,66.0391721170289,5,0
17.06,-0.10480298982838075,66.05616494679711,5,0
17.07,-0.10480621484119507,66.07302934077079,5,0
17.08,-0.10480941589241967,66.0897593572573,5,0
17.09,-0.10481262899848015,66.10637496879572,5,0
17.1,-0.10481583572646988,66.12287149404538,5,0
17.11,-0.10481901136821045,66.13924161593664,5,0
17.12,-0.10482214572666522,66.15548489160331,5,0
17.13,-0.10482522901626289,66.17160132948159,5,0
17.14,-0.10482825192348189,66.18759143354471,5,0
17.15,-0.10483120916465898,66.20345442603332,5,0
17.16,-0.10483410735668147,66.21918422385338,5,0
17.17,-0.10483693379560818,66.23478577578784,5,0
17.18,-0.10483968553906958,66.25025999093414,5,0
17.19,-0.10484236102019105,66.26560818231877,5,0
17.2,-0.10484496014749875,66.28083209065123,5,0
17.21,-0.10484748440482473,66.2959339080779,5,0
17.22,-0.10484990593700408,66.31090313586688,5,0
17.23,-0.10485222318686808,66.32574018461857,5,0
17.24,-0.10485444348787418,66.34044896587754,5,0
17.25,-0.10485656531000061,66.35502933654956,5,0
17.26,-0.10485858766229823,66.36948107178998,5,0
17.27,-0.10486051009529018,66.38380384736496,5,0
17.28,-0.10486232502874669,66.39799547738721,5,0
17.29,-0.10486398993460395,66.41204557264598,5,0
17.3,-0.10486552120810612,66.4259568615707,5,0
17.31,-0.10486691001091807,66.43972604117997,5,0
17.32,-0.1048681464136042,66.45334924705814,5,0
17.33,-0.10486921929003636,66.46682201116703,5,0
17.34,-0.10487011621180194,66.48013921965806,5,0
17.35,-0.10487083601341997,66.49330626345176,5,0
17.36,-0.10487136760422634,66.50632037278798,5,0
17.37,-0.10487169321074466,66.51917353246318,5,0
17.38,-0.10487179865943279,66.53186161618892,5,0
17.39,-0.10487166862188373,66.5443802375233,5,0
17.4,-0.10487128655223243,66.5567247456659,5,0
17.41,-0.10487064447689591,66.56889352642801,5,0
17.42,-0.104869800752154,66.58090739503804,5,0
17.43,-0.10486870729893488,66.59275165515913,5,0
17.44,-0.10486735994488236,66.60442655113494,5,0
17.45,-0.10486575577543504,66.61593297729274,5,0
17.46,-0.10486389325484662,66.62727253533558,5,0
17.47,-0.1048617723472065,66.63844759173419,5,0
17.48,-0.10485937387651154,66.64944517041587,5,0
17.49,-0.10485669119232924,66.66026157116283,5,0
17.5,-0.10485373190233961,66.6709036817523,5,0
17.51,-0.10485049520187391,66.68137128965023,5,0
17.52,-0.10484698119484988,66.691664302558,5,0
17.53,-0.1048431909384138,66.70178274633561,5,0
17.54,-0.10483912286316477,66.71172567134656,5,0
17.55,-0.10483473623117524,66.72148013146395,5,0
17.56,-0.10483005087452683,66.73105120714168,5,0
17.57,-0.10482506256297676,66.7404365008855,5,0
17.58,-0.10481976674757885,66.74963327267808,5,0
17.59,-0.10481415850658286,66.75863840816334,5,0
17.6,-0.10480823249133396,66.76744838683081,5,0
17.61,-0.10480197220271227,66.77606127635963,5,0
17.62,-0.1047953643769547,66.78447395862224,5,0
17.63,-0.10478840395099029,66.79268114466399,5,0
17.64,-0.10478107888844239,66.80067821419748,5,0
17.65,-0.10477337578752009,66.8084601085592,5,0
17.66,-0.10476527978415165,66.8160213070152,5,0
17.67,-0.10475677657413268,66.82335681977078,5,0
17.68,-0.10474789683885313,66.83048352622902,5,0
17.69,-0.10473860325069348,66.83738598293073,5,0
17.7,-0.10472888420144551,66.8440614172593,5,0
17.71,-0.10471872771983207,66.8505072358417,5,0
17.72,-0.10470812147952294,66.85672105117698,5,0
17.73,-0.10469705280715016,66.86270070826424,5,0
17.74,-0.10468553999615132,66.86844980743099,5,0
17.75,-0.10467359598473702,66.87397135268533,5,0
17.76,-0.10466119935253279,66.87926268496956,5,0
17.77,-0.10464835030072185,66.88432533552104,5,0
17.78,-0.10463505086535321,66.88916157724775,5,0
17.79,-0.10462130506286024,66.89377447549691,5,0
17.8,-0.10460711836413489,66.89816762878888,5,0
17.81,-0.10459242061689504,66.90230956225685,5,0
17.82,-0.10457725096581523,66.90621909699007,5,0
17.83,-0.10456160735249166,66.90989584111773,5,0
17.84,-0.1045454879884748,66.91333932331088,5,0
17.85,-0.10452889133884526,66.91654896877533,5,0
17.86,-0.10451181610578991,66.91952407524465,5,0
17.87,-0.10449424741208063,66.92226206349149,5,0
17.88,-0.10447616966804964,66.92476006418381,5,0
17.89,-0.10445758674854543,66.92701741873724,5,0
17.9,-0.10443849128667626,66.92903181803499,5,0
17.91,-0.10441887503186664,66.9308005755837,5,0
17.92,-0.10439872876656564,66.93232059514584,5,0
17.93,-0.10437804222295474,66.93358833837175,5,0
17.94,-0.10435681905171244,66.93461569266897,5,0
17.95,-0.10433504189287769,66.93539312943311,5,0
17.96,-0.104312699494716,66.93591840667467,5,0
17.97,-0.10428978006980509,66.93618960633883,5,0
17.98,-0.10426627087650402,66.93620474780833,5,0
17.99,-0.10424215816767035,66.93596178934837,5,0
18,-0.10421745034568379,66.93546622913328,5,0
18.01,-0.10419216253213706,66.93472607038092,5,0
18.02,-0.10416626769955104,66.93373583624653,5,0
18.03,-0.10413976029968176,66.9324974250065,5,0
18.04,-0.10411263545920185,66.93101331531643,5,0
18.05,-0.10408488905345746,66.92928660860406,5,0
18.06,-0.10405651778022548,66.9273210714621,5,0
18.07,-0.10402753879213482,66.92511212673658,5,0
18.08,-0.10399794580246764,66.9226672432891,5,0
18.09,-0.10396774139536463,66.91999106009511,5,0
18.1,-0.10393693110833083,66.91708820125162,5,0
18.11,-0.10390552237430567,66.9139638420891,5,0
18.12,-0.10387352463952203,66.91062373115501,5,0
18.13,-0.10384091868427989,66.90706440467235,5,0
18.14,-0.10380766701703366,66.9032764810526,5,0
18.15,-0.10377380272706403,66.89927294103659,5,0
18.16,-0.10373932564082078,66.8950560424814,5,0
18.17,-0.10370423530963875,66.8906278099561,5,0
18.18,-0.10366853094129261,66.88598999739519,5,0
18.19,-0.10363221133155115,66.88114405075244,5,0
18.2,-0.1035952688533505,66.8760969896321,5,0
18.21,-0.10355770230995066,66.87084849923193,5,0
18.22,-0.10351950810849629,66.86539961649734,5,0
18.23,-0.10348068116797823,66.85975172021388,5,0
18.24,-0.1034412154263922,66.85390592032363,5,0
18.25,-0.10340110375805336,66.84786303476257,5,0
18.26,-0.10336035091317503,66.8416299018552,5,0
18.27,-0.10331897440699572,66.83521982995562,5,0
18.28,-0.10327695435242132,66.82862820722299,5,0
18.29,-0.10323428753947621,66.82185882927773,5,0
18.3,-0.10319097065949119,66.8149157545433,5,0
18.31,-0.10314700031190971,66.80780332462264,5,0
18.32,-0.10310237301109323,66.80052618467438,5,0
18.33,-0.10305713091083875,66.79309675013714,5,0
18.34,-0.10301126610363867,66.78551963858153,5,0
18.35,-0.10296477922377428,66.77780123405353,5,0
18.36,-0.1029176790930992,66.76994964864875,5,0
18.37,-0.10286997633600149,66.76197370180682,5,0
18.38,-0.10282168350292638,66.7538829596983,5,0
18.39,-0.10277280169875261,66.7456810901992,5,0
18.4,-0.10272331267793842,66.73736192566439,5,0
18.41,-0.1026732474593198,66.72894342739474,5,0
18.42,-0.1026226168519915,66.72043325193876,5,0
18.43,-0.10257143256643793,66.7118391860559,5,0
18.44,-0.10251970723113225,66.70316913314193,5,0
18.45,-0.1024674544091346,66.69443109965417,5,0
18.46,-0.10241464319853867,66.685618792256,5,0
18.47,-0.10236128924773986,66.67674043551328,5,0
18.48,-0.1023074062257334,66.66780337730856,5,0
18.49,-0.10225299833211897,66.65881169693867,5,0
18.5,-0.10219806882231153,66.6497688873387,5,0
18.51,-0.10214261990027237,66.64067780226212,5,0
18.52,-0.10208665696455865,66.63154491051418,5,0
18.53,-0.10203019407657124,66.62238575939412,5,0
18.54,-0.1019732247065833,66.6131960849325,5,0
18.55,-0.10191574980316702,66.6039796363161,5,0
18.56,-0.10185776934794784,66.59473987370394,5,0
18.57,-0.10179928228887213,66.58547995551314,5,0
18.58,-0.10174028647347466,66.57620272570446,5,0
18.59,-0.10168084639045122,66.56693769651712,5,0
18.6,-0.10162096402185891,66.55768964674914,5,0
18.61,-0.10156063518670454,66.54846106679263,5,0
18.62,-0.10149987375895791,66.53926181402163,5,0
18.63,-0.10143869530855508,66.53010261389613,5,0
18.64,-0.10137711723284322,66.52099512614507,5,0
18.65,-0.10131515178068272,66.51194594184594,5,0
18.66,-0.10125279035999951,66.50294313726727,5,0
18.67,-0.10119006712856297,66.49401052925458,5,0
18.68,-0.10112700023781211,66.48515745608935,5,0
18.69,-0.10106360910486381,66.47639348034433,5,0
18.7,-0.10099991446414364,66.46772838691162,5,0
18.71,-0.10093593841901605,66.45917218103048,5,0
18.72,-0.1008716690745738,66.45072186842356,5,0
18.73,-0.1008071240392447,66.44238513210374,5,0
18.74,-0.10074233042233813,66.43417284645557,5,0
18.75,-0.1006773045451906,66.42609148443543,5,0
18.76,-0.10061206260312128,66.41814707524675,5,0
18.77,-0.10054662060575852,66.41034516083073,5,0
18.78,-0.10048099039897865,66.40269087381778,5,0
18.79,-0.10041516544227884,66.39518933303647,5,0
18.8,-0.10034916857907124,66.38784411738786,5,0
18.81,-0.10028300908625175,66.38065855184867,5,0
18.82,-0.10021669491824631,66.37363528257563,5,0
18.83,-0.10015023259228371,66.36677623510268,5,0
18.84,-0.10008362707366861,66.36008257253819,5,0
18.85,-0.10001692040279953,66.3535759977758,5,0
18.86,-0.0999501270877297,66.34726318068184,5,0
18.87,-0.09988324430095834,66.3411413972236,5,0
18.88,-0.09981628346673797,66.33521595328821,5,0
18.89,-0.09974925594783,66.32949232048178,5,0
18.9,-0.09968217306218634,66.32397616672358,5,0
18.91,-0.09961504956085894,66.3186732773328,5,0
18.92,-0.0995479238962319,66.31358894489533,5,0
18.93,-0.0994807977111574,66.30872991485516,5,0
18.94,-0.09941368857693776,66.30410274808908,5,0
18.95,-0.0993466150811278,66.29971432382756,5,0
18.96,-0.09927959690859708,66.29557186821214,5,0
18.97,-0.09921265492259258,66.29168298285288,5,0
18.98,-0.09914580006214836,66.28804461230598,5,0
18.99,-0.09907905042628713,66.284659889416,5,0
19,-0.09901243219845783,66.2815389980052,5,0
19.01,-0.09894596747022867,66.27868707840214,5,0
19.02,-0.09887967927271152,66.27610915210514,5,0
19.03,-0.09881359161650098,66.27381010966714,5,0
19.04,-0.0987477238280311,66.27179330309663,5,0
19.05,-0.09868203322454153,66.2700464983711,5,0
19.06,-0.09861657154261053,66.26858012660159,5,0
19.07,-0.09855135212762642,66.26739476766343,5,0
19.08,-0.09848638715774731,66.26649023581979,5,0
19.09,-0.09842168752888009,66.265865529693,5,0
19.1,-0.0983572627396599,66.26551878223559,5,0
19.11,-0.09829313620503881,66.26546185377391,5,0
19.12,-0.09822932424371063,66.26570044840945,5,0
19.13,-0.09816582874411504,66.26622721256341,5,0
19.14,-0.09810265888157549,66.26704240553781,5,0
19.15,-0.09803982282451267,66.26814608713669,5,0
19.16,-0.09797732768123256,66.26953812629917,5,0
19.17,-0.09791518117615508,66.27121859008612,5,0
19.18,-0.0978534277301199,66.27319569911543,5,0
19.19,-0.09779205674631537,66.27546567732959,5,0
19.2,-0.09773107874254316,66.2780295160113,5,0
19.21,-0.09767050419659645,66.280888341608,5,0
19.22,-0.09761034357823267,66.28404344309946,5,0
19.23,-0.09755060738114582,66.28749629936523,5,0
19.24,-0.09749131575780733,66.2912453951822,5,0
19.25,-0.09743248739531028,66.29528997940005,5,0
19.26,-0.09737413067692724,66.29963305873278,5,0
19.27,-0.09731626085990906,66.30427569125732,5,0
19.28,-0.09725889404193289,66.30921904220021,5,0
19.29,-0.0972020472352285,66.31446439720803,5,0
19.3,-0.09714573808330557,66.32001301587762,5,0
19.31,-0.09708994478542492,66.32584820006774,5,0
19.32,-0.0970347022687861,66.33197825836622,5,0
19.33,-0.09698002390598091,66.33840149770815,5,0
19.34,-0.09692592308636477,66.34511584487764,5,0
19.35,-0.09687241320593168,66.35211882212182,5,0
19.36,-0.09681950765718882,66.35940752276476,5,0
19.37,-0.0967671957101836,66.36697773679488,5,0
19.38,-0.09671546504575859,66.37482472131052,5,0
19.39,-0.0966643369382395,66.38294441695751,5,0
19.4,-0.09661381269916632,66.39133153562021,5,0
19.41,-0.09656389177249254,66.39998017439065,5,0
19.42,-0.09651457160771353,66.40888378706626,5,0
19.43,-0.09646584753299449,66.41803515564769,5,0
19.44,-0.096417776822791,66.42745356722644,5,0
19.45,-0.09637032993442558,66.4371217938583,5,0
19.46,-0.09632350645289181,66.44703525481084,5,0
19.47,-0.0962773069359233,66.4571901098727,5,0
19.48,-0.09623173137060356,66.46758263053607,5,0
19.49,-0.09618677918296001,66.47820922932819,5,0
19.5,-0.09614246062150705,66.48906656465718,5,0
19.51,-0.09609878920878301,66.50015151996348,5,0
19.52,-0.09605575787290918,66.51146107451812,5,0
19.53,-0.09601337012878604,66.5229925397108,5,0
19.54,-0.09597162992689322,66.53474352092105,5,0
19.55,-0.0959305417241262,66.54671194725587,5,0
19.56,-0.09589011055463455,66.55889610128771,5,0
19.57,-0.09585033285207822,66.57128099316775,5,0
19.58,-0.0958112173152357,66.58386909405583,5,0
19.59,-0.09577276972609068,66.59665784501522,5,0
19.6,-0.09573499586129526,66.60964388096332,5,0
19.61,-0.09569790209605879,66.62282384746526,5,0
19.62,-0.09566149545413855,66.6361943996913,5,0
19.63,-0.0956257629486238,66.64974688925237,5,0
19.64,-0.09559067858771608,66.66346914738813,5,0
19.65,-0.09555626298574836,66.67736076193427,5,0
19.66,-0.09552251359283559,66.69141516665255,5,0
19.67,-0.09548942682389622,66.70562530368427,5,0
19.68,-0.09545699798345639,66.71998359039618,5,0
19.69,-0.0954252211904538,66.73448188622632,5,0
19.7,-0.09539410068476004,66.749126868496,5,0
19.71,-0.09536362599733338,66.76390648554792,5,0
19.72,-0.09533378866220162,66.77881265065824,5,0
19.73,-0.0953045802608585,66.79383866312186,5,0
19.74,-0.09527599124740124,66.808977686331,5,0
19.75,-0.09524801090059837,66.82422275153218,5,0
19.76,-0.09522064024226116,66.83957223405255,5,0
19.77,-0.0951938929210739,66.85503025031011,5,0
19.78,-0.095167745379978,66.87058564978514,5,0
19.79,-0.09514219066879889,66.8862347507982,5,0
19.8,-0.0951172217937714,66.90197433711072,5,0
19.81,-0.09509283175864218,66.91780169925885,5,0
19.82,-0.09506901360577177,66.93371467588744,5,0
19.83,-0.09504577960739975,66.9497023724485,5,0
19.84,-0.09502312120705181,66.96576472377038,5,0
19.85,-0.09500103362875521,66.98190057520299,5,0
19.86,-0.09497951574787442,66.99810780684062,5,0
19.87,-0.094958567460035,67.01438467571879,5,0
19.88,-0.09493818977109739,67.030729833357,5,0
19.89,-0.09491837178692379,67.04713685939534,5,0
19.9,-0.09489908305679592,67.06359103633461,5,0
19.91,-0.09488034003952495,67.0800971529387,5,0
19.92,-0.09486213872247502,67.09665127761542,5,0
19.93,-0.09484447506032023,67.11324929420779,5,0
19.94,-0.0948273449613178,67.12988687612676,5,0
19.95,-0.09481074427358116,67.14655946048359,5,0
19.96,-0.09479463896168872,67.16325887344442,5,0
19.97,-0.09477902483854798,67.17998001610276,5,0
19.98,-0.09476389564704057,67.19671725448853,5,0
19.99,-0.09474923815212305,67.21346384389595,5,0
20,-0.09473503770284038,67.23021252938706,5,0
20.000000004000057,-0.09473503769724942,67.23021253608604,5,0
20.000000004000057,-0.09473503769724942,-89.84942014340359,5,-0.5235987755982988
20.01,-0.09476178705036431,-88.68162804266909,5,-0.5235987755982988
20.02,-0.0948697522887901,-87.49879288944082,5,-0.5235987755982988
20.03,-0.09505827689164044,-86.30136230854323,5,-0.5235987755982988
20.04,-0.09532682189638224,-85.08969369022056,5,-0.5235987755982988
20.05,-0.09567467959622998,-83.86424796780773,5,-0.5235987755982988
20.06,-0.09610120491250847,-82.62543499458805,5,-0.5235987755982988
20.07,-0.09660575428663887,-81.37365474970352,5,-0.5235987755982988
20.08,-0.09718763757495774,-80.10932494148004,5,-0.5235987755982988
20.09,-0.09784619908955966,-78.83283968184443,5,-0.5235987755982988
20.1,-0.09858062897857778,-77.54467740582669,5,-0.5235987755982988
20.11,-0.09939018587698589,-76.24526955232619,5,-0.5235987755982988
20.12,-0.10027403434328327,-74.93508151399445,5,-0.5235987755982988
20.13,-0.10123139602537726,-73.61454909268053,5,-0.5235987755982988
20.14,-0.10226144907608789,-72.28410430429395,5,-0.5235987755982988
20.15,-0.10336339010854151,-70.94417735127277,5,-0.5235987755982988
20.16,-0.10453639935858734,-69.595182,5,-0.5235987755982988
20.17,-0.10577964853951649,-68.23754754853888,5,-0.5235987755982988
20.18,-0.10709227944528196,-66.87169374548017,5,-0.5235987755982988
20.19,-0.10847344122077207,-65.49804141244675,5,-0.5235987755982988
20.2,-0.10992226623879478,-64.11700892281303,5,-0.5235987755982988
20.21,-0.1114378854826686,-62.72900546690968,5,-0.5235987755982988
20.22,-0.11301941762852291,-61.33443950479522,5,-0.5235987755982988
20.23,-0.11466596643680033,-59.933720785822565,5,-0.5235987755982988
20.24,-0.11637662031535644,-58.52726207770783,5,-0.5235987755982988
20.25,-0.1181504431137695,-57.115487388783855,5,-0.5235987755982988
20.26,-0.11998650818621916,-55.69879985920723,5,-0.5235987755982988
20.27,-0.12188387086151825,-54.277608170533526,5,-0.5235987755982988
20.28,-0.12384160017219184,-52.85230453641123,5,-0.5235987755982988
20.29,-0.12585872778908994,-51.42329607639377,5,-0.5235987755982988
20.3,-0.12793428420337227,-49.990982586267535,5,-0.5235987755982988
20.31,-0.13006730257490073,-48.55575752575661,5,-0.5235987755982988
20.32,-0.13225680012411287,-47.118014522795484,5,-0.5235987755982988
20.33,-0.13450178281253491,-45.67814573750661,5,-0.5235987755982988
20.34,-0.13680125946950653,-44.23653637066097,5,-0.5235987755982988
20.35,-0.1391542385239488,-42.793565872987436,5,-0.5235987755982988
20.36,-0.1415597060071519,-41.34961691248824,5,-0.5235987755982988
20.37,-0.1440166487579806,-39.90506635792545,5,-0.5235987755982988
20.38,-0.14652405965840293,-38.460285640350975,5,-0.5235987755982988
20.39,-0.14908091076171281,-37.01564568024208,5,-0.5235987755982988
20.4,-0.15168617308433038,-35.57151325853162,5,-0.5235987755982988
20.41,-0.15433882175008007,-34.128250008741134,5,-0.5235987755982988
20.42,-0.15703782101270572,-32.6862152594144,5,-0.5235987755982988
20.43,-0.15978213171765762,-31.245764618016004,5,-0.5235987755982988
20.44,-0.1625707139629967,-29.80724992072927,5,-0.5235987755982988
20.45,-0.1654025257932975,-28.371019289808537,5,-0.5235987755982988
20.46,-0.16827652115328423,-26.93741699069046,5,-0.5235987755982988
20.47,-0.17119165296261032,-25.50678348221691,5,-0.5235987755982988
20.48,-0.17414687273456045,-24.07945533653055,5,-0.5235987755982988
20.49,-0.177141130967566,-22.655765188119524,5,-0.5235987755982988
20.5,-0.18017337753673682,-21.236041682854527,5,-0.5235987755982988
20.51,-0.18324254041251395,-19.82061120685745,5,-0.5235987755982988
20.52,-0.18634757321970769,-18.409793962038194,5,-0.5235987755982988
20.53,-0.18948741965136073,-17.003906869700586,5,-0.5235987755982988
20.54,-0.19266102261022755,-15.603262801020364,5,-0.5235987755982988
20.55,-0.19586732474988175,-14.208170513798393,5,-0.5235987755982988
20.56,-0.1991052718315429,-12.818935466805925,5,-0.5235987755982988
20.57,-0.2023738101932827,-11.435859008237578,5,-0.5235987755982988
20.58,-0.20567188321107427,-10.059237285771019,5,-0.5235987755982988
20.59,-0.20899843733849774,-8.689362801783176,5,-0.5235987755982988
20.6,-0.21235242048628422,-7.326523853206616,5,-0.5235987755982988
20.61,-0.2157327823625687,-5.971004662237469,5,-0.5235987755982988
20.62,-0.21913847561253819,-4.62308824820154,5,-0.5235987755982988
20.63,-0.22256845405791958,-3.283049354704403,5,-0.5235987755982988
20.64,-0.22602167463936892,-1.9511600741027877,5,-0.5235987755982988
20.65,-0.22949709726890555,-0.627688305514944,5,-0.5235987755982988
20.66,-0.2329936851266205,0.687102263809507,5,-0.5235987755982988
20.67,-0.23651039968198742,1.9929503712111796,5,-0.5235987755982988
20.68,-0.24004620789181294,3.2895995597269803,5,-0.5235987755982988
20.69,-0.24360008435759975,4.576798833670303,5,-0.5235987755982988
20.7,-0.24717100533402175,5.854300524632805,5,-0.5235987755982988
20.71,-0.25075795131667666,7.121861094398753,5,-0.5235987755982988
20.72,-0.25435990593434277,8.379240917430828,5,-0.5235987755982988
20.73,-0.2579758482337118,9.626202983648994,5,-0.5235987755982988
20.74,-0.26160477526376963,10.862516552358812,5,-0.5235987755982988
20.75,-0.26524568363635487,12.087954102632523,5,-0.5235987755982988
20.76,-0.2688975748740455,13.302292170686073,5,-0.5235987755982988
20.77,-0.27255945562166894,14.505311347941984,5,-0.5235987755982988
20.78,-0.276230335238494,15.696796004214391,5,-0.5235987755982988
20.79,-0.2799092301794531,16.87653472334884,5,-0.5235987755982988
20.8,-0.28359516343184393,18.044320219976306,5,-0.5235987755982988
20.81,-0.28728716294742984,19.199949150837092,5,-0.5235987755982988
20.82,-0.29098426263317384,20.343222194618868,5,-0.5235987755982988
20.83,-0.29468550259037846,21.473944091823228,5,-0.5235987755982988
20.84,-0.2983899294169161,22.591923746843477,5,-0.5235987755982988
20.85,-0.3020965960176115,23.696973844964432,5,-0.5235987755982988
20.86,-0.3058045621402854,24.78891118504403,5,-0.5235987755982988
20.87,-0.3095128944756423,25.867556582032698,5,-0.5235987755982988
20.88,-0.31322066685322814,26.932734864250342,5,-0.5235987755982988
20.89,-0.3169269565516886,27.984275233511106,5,-0.5235987755982988
20.9,-0.3206308515684894,29.022010601864324,5,-0.5235987755982988
20.91,-0.32433144766947813,30.04577788268459,5,-0.5235987755982988
20.92,-0.3280278475112476,31.05541808819875,5,-0.5235987755982988
20.93,-0.33171916157910436,32.05077625748102,5,-0.5235987755982988
20.94,-0.33540450575590364,33.031701769558715,5,-0.5235987755982988
20.95,-0.33908299935544417,33.99804860056404,5,-0.5235987755982988
20.96,-0.3427537786272474,34.94967371760365,5,-0.5235987755982988
20.97,-0.34641598412692176,35.886438620108116,5,-0.5235987755982988
20.98,-0.35006876457593467,36.80820889529358,5,-0.5235987755982988
20.99,-0.3537112769958364,37.71485422230088,5,-0.5235987755982988
21,-0.3573426828122887,38.606250186259835,5,-0.5235987755982988
21.01,-0.36096215606854765,39.48227465413474,5,-0.5235987755982988
21.02,-0.3645688786247321,40.34280999510219,5,-0.5235987755982988
21.03,-0.36816204049054857,41.18774299555398,5,-0.5235987755982988
21.04,-0.37174084038199995,42.016964673505804,5,-0.5235987755982988
21.05,-0.3753044869426391,42.83037100288992,5,-0.5235987755982988
21.06,-0.378852198731351,43.62786284450956,5,-0.5235987755982988
21.07,-0.3823832009996119,44.40934381203322,5,-0.5235987755982988
21.08,-0.385896729427125,45.17472261350122,5,-0.5235987755982988
21.09,-0.38939202915079385,45.92391236558319,5,-0.5235987755982988
21.1,-0.39286835489292155,46.65683061484485,5,-0.5235987755982988
21.11,-0.3963249731524733,47.37340010551846,5,-0.5235987755982988
21.12,-0.3997611578844251,48.07354719098342,5,-0.5235987755982988
21.13,-0.40317619386001896,48.757203024529815,5,-0.5235987755982988
21.14,-0.406569376138835,49.42430334320795,5,-0.5235987755982988
21.15,-0.40994001012757564,50.07478846397864,5,-0.5235987755982988
21.16,-0.41328740954607573,50.70860303638964,5,-0.5235987755982988
21.17,-0.4166108981469232,51.325696265109556,5,-0.5235987755982988
21.18,-0.4199098134146145,51.926022380251524,5,-0.5235987755982988
21.19,-0.4231835019348968,52.50954006501096,5,-0.5235987755982988
21.2,-0.42643132104660325,53.07621266971417,5,-0.5235987755982988
21.21,-0.4296526388106085,53.62600820714373,5,-0.5235987755982988
21.22,-0.43284682831955446,54.158898329169105,5,-0.5235987755982988
21.23,-0.4360132812832239,54.674860773106545,5,-0.5235987755982988
21.24,-0.43915139748695564,55.17387746508539,5,-0.5235987755982988
21.25,-0.4422605877310824,55.655935050077474,5,-0.5235987755982988
21.26,-0.44534027392243564,56.121024909281736,5,-0.5235987755982988
21.27,-0.44838988950794373,56.56914257255748,5,-0.5235987755982988
21.28,-0.4514088791682733,57.00028843943162,5,-0.5235987755982988
21.29,-0.45439669868109245,57.414468200127665,5,-0.5235987755982988
21.3,-0.45735281550309026,57.811691985526075,5,-0.5235987755982988
21.31,-0.46027670869155957,58.19197468504848,5,-0.5235987755982988
21.32,-0.4631678692982148,58.55533576548781,5,-0.5235987755982988
21.33,-0.4660258030102064,58.901797636367014,5,-0.5235987755982988
21.34,-0.4688500235645586,59.23138998293428,5,-0.5235987755982988
21.35,-0.47164005833662126,59.54414622516204,5,-0.5235987755982988
21.36,-0.47439544695159497,59.84010448933395,5,-0.5235987755982988
21.37,-0.4771157413924235,60.119307611801965,5,-0.5235987755982988
21.38,-0.4798005041407127,60.38180083086243,5,-0.5235987755982988
21.39,-0.48244931120845747,60.62763522705153,5,-0.5235987755982988
21.4,-0.485061752130136,60.85686759080795,5,-0.5235987755982988
21.41,-0.4876374283690805,61.06955842633417,5,-0.5235987755982988
21.42,-0.4901759541070109,61.26577275653449,5,-0.5235987755982988
21.43,-0.492676954853006,61.445579419019396,5,-0.5235987755982988
21.44,-0.4951400624497544,61.609048683455285,5,-0.5235987755982988
21.45,-0.4975649314241371,61.75625981411842,5,-0.5235987755982988
21.46,-0.4999512250163034,61.88729450440784,5,-0.5235987755982988
21.47,-0.5022986191571005,62.002238674239294,5,-0.5235987755982988
21.48,-0.5046068025245861,62.10118244051724,5,-0.5235987755982988
21.49,-0.5068754720657511,62.1842177256779,5,-0.5235987755982988
21.5,-0.5091043409296593,62.25144233068542,5,-0.5235987755982988
21.51,-0.5112931357039235,62.30295843669977,5,-0.5235987755982988
21.52,-0.5134415945499794,62.3388715748778,5,-0.5235987755982988
21.53,-0.5155494683022317,62.359291139900904,5,-0.5235987755982988
21.54,-0.5176165203504193,62.36432980216087,5,-0.5235987755982988
21.55,-0.519642526471767,62.354102735133736,5,-0.5235987755982988
21.56,-0.5216272757900324,62.32873098954647,5,-0.5235987755982988
21.57,-0.5235705699445214,62.288338280540906,5,-0.5235987755982988
21.58,-0.525472223365101,62.23305184472936,5,-0.5235987755982988
21.59,-0.5273320632999927,62.16300238749007,5,-0.5235987755982988
